video_id,video,caption,source,category,url,start time,end time,id,clip_path
video5554,video5554.mp4,"['a man is eating' 'a man is talking about snack crackers'
 'a man is talking' 'guys trying shrimp crackers'
 'men talk about shrimp flavored crackers while sitting outside'
 'some people eat crackers' 'someone talks about shrimp flavored crackers'
 'two guys testing out shrimp flavored crackers'
 'two guys trying out shrimp flavored crackers'
 'two kids review shrimp flavored crackers' 'two men are eating crackers'
 'two men are eating crackers' 'two men are talking'
 'two men are trying crackers' 'two men are trying out food'
 'two men trying new food' 'two men trying shrimp flavored crackers'
 'two guys testing out shrimp flavored crackers'
 'two guys trying out shrimp flavored crackers' 'a man is talking']",MSR-VTT,16,https://www.youtube.com/watch?v=1JrYg9W1kTM,403.22,429.11,5554,data/MSR-VTT/video5554.mp4
video1781,video1781.mp4,"['a female teacher talking about her job'
 'a interview with teach and a student'
 'a teacher and student talk about school'
 'a teacher is discussing instruction'
 'a teacher is explaining what it s like to teach'
 'a teacher is talking about her job'
 'a teacher named kara is talking about her career'
 'a teacher talks about her love of teaching'
 'a teacher talks about highs and lows of being a teacher'
 'a teacher talks about the positives and negatives'
 'a woman explaining the benefits of being a teacher' 'a woman is talking'
 'a woman is talking about being a teacher'
 'a woman is talking about education as a job'
 'a woman speaks to a camera for a video segment'
 'a young man is speaking in a classroom' 'a teacher is talking'
 'teacher and students discussing role of teachers'
 'teachers are highlighted and they discuss their work'
 'the lady is a teacher']",MSR-VTT,5,https://www.youtube.com/watch?v=2XsaK3pWyII,78.58,89.8,1781,data/MSR-VTT/video1781.mp4
video3255,video3255.mp4,"['a block snow man greets a block man at the door'
 'a cartoon about minecraft' 'a minecraft animation of a character'
 'a minecraft character bro fists big hero 6'
 'a minecraft character is punching another'
 'a minecraft character keeps his head low while sheepishly asking the viewer a question'
 'a minecraft video depicts an interaction'
 'a minecraft video where the characters are interacting inside the house'
 'a scene from a kids tv show with mine-craft attributes'
 'a video game character trying to keep someone out of their house'
 'an animated film made with the video game minecraft'
 'in a cartoon a robot is helping a man'
 'minecraft video of a boy and a white creature'
 'minecraft video with personal health assistant'
 'the male character has a block head'
 'there is an animated boy with his arm outstretched towards a white creature'
 'this is a video showing minecraft characters'
 'two animated characters are shown'
 'two kids are sitting at the kitchen eating snacks'
 'a minecraft character is punching another']",MSR-VTT,8,https://www.youtube.com/watch?v=ohxflONPyf4,51.08,64.38,3255,data/MSR-VTT/video3255.mp4
video4207,video4207.mp4,"['a black chick dances on web cam' 'a girl dances in a bedroom'
 'a girl dancing in front of camera' 'a girl doing some action'
 'a girl is dancing in her room' 'a girl is dancing'
 'a little girl is dancing' 'a negro girl dancing for the music'
 'a woman dancing for a song'
 'a young black girl in a bedroom is doing the whip nae nae dance'
 'a young girl dances to stanky leg'
 'a young girl dances to the sound of break your legs some rap song'
 'a young girl dancing to music' 'a young girl danging to the stanky leg'
 'a young girl is dancing to a popular song in her bedroom'
 'a young girl is dancing to music' 'girl dancing to stingy leg video'
 'kid dancing her room' 'kids are doing the stanky leg'
 'a young girl danging to the stanky leg']",MSR-VTT,1,https://www.youtube.com/watch?v=T5ZI_ldXpg4,69.65,90.05,4207,data/MSR-VTT/video4207.mp4
video195,video195.mp4,"['a computer game which involves certain characters'
 'a person is narrating her experience in a video game'
 'a person is playing a video game'
 'a person is playing an online computer game'
 'a person playing a video game' 'a picture of a town in a video game'
 'a video game scene is going of town'
 'a video game with a car driving down the street'
 'a woman playing a game while talking' 'a woman playing a video game'
 'a woman playing the video game the sims' 'girl playing the sims'
 'someone is playing a simulation video game'
 'someone is playing a video game' 'someone is playing the sims'
 'someone is playing the sims'
 'someone is showing video graphics on computer'
 'this is a video game the lady commented see what is available at the ice-cream shop'
 'video game of a city and a man getting in a car'
 'a person is playing an online computer game']",MSR-VTT,13,https://www.youtube.com/watch?v=cDeDI9gHMnc,1266.45,1277.39,195,data/MSR-VTT/video195.mp4
video6324,video6324.mp4,"['a group is dancing' 'a group of men are doing a comedic sketch'
 'a man in a suit stands next to two rugby players'
 'a man is holding a football' 'a man is talking'
 'a man is yelling with rugby players next to him'
 'a man speaks to a camera for a video segment'
 'a man talks about being manly' 'four men are talking about balls'
 'men are holding sports balls and talking on a field'
 'men describing various sports in a humorous manner'
 'men talking about men and all kinds of balls'
 'three men stand holding a football'
 'two men are jokingly describing rugby balls'
 'two narrators make jokes about balls'
 'young men are yelling at each other'
 'a man is yelling with rugby players next to him'
 'men talking about men and all kinds of balls'
 'two narrators make jokes about balls'
 'a group of men are doing a comedic sketch']",MSR-VTT,3,https://www.youtube.com/watch?v=8omMSbGEulg,72.01,83.33,6324,data/MSR-VTT/video6324.mp4
video6684,video6684.mp4,"['a band is performing eye of the tiger and then olivia newton-john is performing let s get physical while a man narrates'
 'a band is playing a song' 'a band playing music'
 'a band preforms a song' 'a band sings'
 'a man and a woman are singing and dancing'
 'a man and woman are playing instruments'
 'a man discusses a popular song from the 1980s'
 'a man is talking about a video'
 'a man is talking about number two single song of 1982'
 'a on stage singing a song' 'a person is explaining something'
 'an orchestra is taking place' 'duet performing song'
 'man playing a guitar' 'people are singing and dancing'
 'people working out in a music video' 'the band plays their song'
 'a band playing music' 'a man is talking about a video']",MSR-VTT,3,https://www.youtube.com/watch?v=0vHEDQTJ_wQ,572.85,585.0,6684,data/MSR-VTT/video6684.mp4
video6915,video6915.mp4,"['two government agents in black suits talk to a local police officer'
 'there is a suit man is talking to a security'
 'there is a suit man is talking with a security'
 'a man in a suit walks outside and speaks with police officers'
 'a man in a suit talks to a sheriff about a dr who convention'
 'a cop show with the actors playing the role talking to each other while filming the show'
 'a man in a suit walks out of a building and starts talking to a police officer wearing a hat'
 'the police in the uniform and hat talk to the men in suits'
 'a person comes out of a building and speaks with a policemen'
 'a person walking out of a building and speaking with few others'
 'two detectives talk to a policeman about the whereabouts of a person they need to talk to'
 'a couple detectives working with a cop on the location of a person of interest'
 'a man in a black suit talks to a sherriff deputy outside the building'
 'a sheriff talks to two men wearing a suit and tie'
 'clip from criminal minds where three people in suits talk to a police officer'
 'a security personal is giving answer to the people s quarry'
 'a detective finds out his suspect was at a dr who convention which was a scheduled trip'
 'a man in a suit speaks to people while outside'
 'guy in suit and tie talking to police officer'
 'guy in suit and tie talking to the police officer']",MSR-VTT,6,https://www.youtube.com/watch?v=zeXNqs7Wt80,459.37,474.39,6915,data/MSR-VTT/video6915.mp4
video6231,video6231.mp4,"['a dog is sitting on bed' 'a dog lays in its bed'
 'a group of white puppies playing together in a play pen'
 'a litter of puppies playing and barking'
 'a puppy plays in his bed in his little fenced area with his littermates'
 'that is sectioned off for white puppies is shown while some puppies bark'
 'clip of dogs being silly' 'dogs are laying in their beds'
 'dogs chilling in room' 'dogs playing in a pen' 'dogs playing with toys'
 'puppies are recorded playing in a pen' 'puppies laying in their beds'
 'puppies wag their tails and bark' 'the puppy lays in the dog bed'
 'there are five puppies in a pen and one is very active'
 'there is a white puppy inside his small bed' 'video does not load'
 'young puppies are playing around inside an enclosure'
 'video does not load']",MSR-VTT,13,https://www.youtube.com/watch?v=cV38HEJX48I,74.21,90.81,6231,data/MSR-VTT/video6231.mp4
video4758,video4758.mp4,"['a clip from the show spongebob' 'a funny show for watching children'
 'a man talks about squidward from spongebob squarepants'
 'a person is talking about animated characters'
 'a short clip showcasing the cartoon sponge bob square pants'
 'a talking starfish and sponge are sleeping together'
 'a video intro shows a cartoon character'
 'a voiceover introduces squidward s theme song'
 'an advertisment about sponge bob and you can see a picture of him'
 'an anime is looking at something' 'clip tlking about squidward'
 'in a cartoon television show text is shown while an icon of a character is displayed'
 'someone is talking about a cartoon character'
 'squidward introduction to his own show'
 'squidward s story about his show'
 'squidword getting his own tv show and theme song'
 'the introduction to a program for kids'
 'the video talks about spongebob and it s theme song'
 'words scrolling on screen next to squidward s face'
 'a talking starfish and sponge are sleeping together']",MSR-VTT,2,https://www.youtube.com/watch?v=59L7mOKab_U,0.0,10.66,4758,data/MSR-VTT/video4758.mp4
video1031,video1031.mp4,"['there is a blue car is moving on the road'
 'there is a man moving a car with control'
 'a man in a 2015 volkswagen golf races on a track in real life but looks like a videogame'
 'a blue car is seen cruising alone on a practice track in different angles'
 'the car driver drives the luxury car in high speed on the race track'
 'a first person pov of a man driving a race car and images of the road and tires of the car'
 'a man is explaining how to drive a fast racing vehicle'
 'a person driving the car on tracks to win the race'
 'a man driving the car very fast in the car race'
 'a man is driving a car fast in the road'
 'a test car driver races a car around sharp turns on a race course'
 'a driver rides the car at a very fast speed and made a drift to his left'
 'a race car driver wears a helmet while driving on a track surrounded by sandy soldiers'
 'man in black uniform is driving his blue car'
 'man in blue uniform is driving his car very fast'
 'person is driving his car crazy on the street'
 'the racing car is gaining speed and the stearring is well adjusted for the direction of the car'
 'a man drives a race car on a closed course while whipping around tight corners'
 'the driver of a race car is driving the car fast on a track as his speed and the lap time for the track is displayed'
 'a race car driver on a track driving fast in a blue car']",MSR-VTT,9,https://www.youtube.com/watch?v=t9FnRvUoA9w,162.84,177.68,1031,data/MSR-VTT/video1031.mp4
video2363,video2363.mp4,"['a very large number of ants gathered around a dry leaf'
 'there are lots of insects moving very fast on dry leaves'
 'ants are swarming on dried leaves and narration accompanies'
 'a large number of ants rapidly move around on top of dead leaves on the ground'
 'a beutiful picture of very hard working ant like creatures running up and down a dry leaf'
 'lots of ants running fast in leaves at forest'
 'a large groups of brown ants race across decaying leaves at high speed'
 'a scene of ant in the nat geo wild channel'
 'a close up of ants crawling over leaves'
 'insects scurry over plants on the ground in the woods'
 'a large group of ants traveling in formation over leaves'
 'a bunch of ants run across a leaf'
 'a bunch of ants run around on leaves on the ground'
 'an army of ants run quickly over shrubs'
 'hundreds of scout ants forage through brown leaves on the forest floor'
 'insects are foraging looking for food they communicate what they find with scent'
 'a lot of insects are moving very very fast and active'
 'it is all about ant in national geo world channel'
 'ants walking down in single form on the dry leaves on the ground'
 'a swarm of ants are scattering very quickly over leaves in the forest']",MSR-VTT,15,https://www.youtube.com/watch?v=UozWJTuhbMQ,113.06,127.57,2363,data/MSR-VTT/video2363.mp4
video3165,video3165.mp4,"['there is a woman making a new food'
 'a woman in a shawl pats ingredients into small patties on a plate'
 'an indian woman in a cream and green outfit is making cutlets with her hand'
 'a lady is cooking in the kitchen'
 'indian lady wearing a green sari in a kitchen cooking'
 'a person wearing a green and tan indian dress is cooking in a teal dress'
 'the woman wearing the green scarf prepares the food on the plate to be cooked in the pot'
 'in the kitchen the old lady to making the south indian vada snacks in very well'
 'a woman preparing a food dish by rolling up meat and putting it in a pan'
 'in a kitchena lady with green dressing preparing some eatables on the desk'
 'woman rolling food balls and putting them back on a plate in a kitchen'
 'an indian inhome chef plates up some food that she has prepared'
 'women in kitchen preparing cutlet'
 'a woman in a green dress is cooking in a black pan'
 'an indian woman is in a kitchen rolling ingredients together for a dish she is making'
 'a woman in a kitchen prepares a dish'
 'a woman wearing green and tan in a bright blue kitchen talks as she shapes a yellow food into patties'
 'a indian lady wearing traditional robe cooking some food'
 'older woman is talking about the recipe in the kitchen'
 'a woman in a kitchen is making some food']",MSR-VTT,16,https://www.youtube.com/watch?v=tLu4roXq_Kc,312.09,336.45,3165,data/MSR-VTT/video3165.mp4
video6676,video6676.mp4,"['a couple walking through double doors'
 'a man is talking about something'
 'a man is walking along train tracks at night' 'a man is walking'
 'a man reflects on his life in a movie trailer'
 'a maovie trailer in which a man states he s paid his dues'
 'a movie trailer shows some movie scenes' 'a preview for a movie'
 'a preview of a joss whedon show is shown' 'a preview to a tv show'
 'a trailer is shown for a movie' 'a trailer of the television show'
 'a train riding the tracks at night' 'it is the part of movie clip'
 'preview of a movie concerning a mans life and choices'
 'someone is playing video game' 'story about a boy who paid his debt'
 'someone is playing video game' 'a couple walking through double doors'
 'a train riding the tracks at night']",MSR-VTT,7,https://www.youtube.com/watch?v=coK8muKco_k,13.31,26.41,6676,data/MSR-VTT/video6676.mp4
video5942,video5942.mp4,"['there is a red stylish car on the road'
 'a red lamborghini revs and races a little down a road'
 'a red car is moving through the road and gains maximum speed'
 'a car is running faster on the road' 'a car is running in the road'
 'the red car is drive to very speed is racing car'
 'high priced race cars pulling out on to a street'
 'a red sports car turns a corner in front of the camera then accelerates on the track away from the camera and into the lightly wooded forest'
 'a red sports car turns out onto a street and speeds away'
 'a red color car takes turn and races away'
 'a red colored racing car going speedily on a road'
 'a yellow and red sports car driving out onto a raod near a bunch of trees'
 'a red car speeds along the street at high speeds'
 'a red car is running on the road very fast lots of trees are on the side of the road'
 'a red sports car takes off speeding down the street'
 'a lamborghini is driving away very fast from a driveway'
 'very expensive red car going really fast down urban road'
 'red sports car going'
 'an orange/red sports car pulls out of a driveway and revs its engine as it accelerates down a winding road'
 'a race car is driving around on a track']",MSR-VTT,9,https://www.youtube.com/watch?v=ujn7jEQ4ib4,95.21,108.73,5942,data/MSR-VTT/video5942.mp4
video3415,video3415.mp4,"['a band covers a pop song'
 'a man is covering a song by using a microphone'
 'a man is performing a song' 'a man is playing the keyboard'
 'a man is singing a cover of a song in a studio'
 'a man is singing a cover of the song mirrors'
 'a man is singing a romantic song and playing the piano'
 'a man is singing a song' 'a man performing in front of the camera'
 'a man singing into a microphone another young man plays the piano'
 'a man sings a song in a room' 'a man sings and plays the piano'
 'a person is singing into a microphone' 'a person is singing'
 'a young man singing and playing the piano'
 'man playing piano and singing a cover to mirrors'
 'man singing a song into a microphone for a music video'
 'the man played the electronic keyboard'
 'a person is singing into a microphone'
 'a man singing into a microphone another young man plays the piano']",MSR-VTT,0,https://www.youtube.com/watch?v=CD3iicHDUxk,203.33,215.47,3415,data/MSR-VTT/video3415.mp4
video6718,video6718.mp4,"['a character in minecraft sits at a table'
 'a man in minecraft listening to music'
 'a man is singing and playing guitar on stage'
 'a man playing video games'
 'a minecraft character stands in a doorway while music plays'
 'a minecraft music video' 'music video with a duet singing'
 'a music video done with minecraft characters'
 'a music video using minecraft characters'
 'a person is playing minecraft' 'a sad music video set in minecraft'
 'a video about a donut' 'an animation shows a video game character'
 'animated cartoon of minecraft'
 'minecraft character stands by an entryway'
 'minecraft footage is shown while romantic music plays'
 'song that involves minecraft'
 'the video game featured boxed-head characters'
 'two mine craft characters are looking at a table'
 'a music video done with minecraft characters']",MSR-VTT,15,https://www.youtube.com/watch?v=awv8REl5_BQ,66.25,77.45,6718,data/MSR-VTT/video6718.mp4
video4974,video4974.mp4,"['a pair hands folds a piece of red paper in half'
 'a person folds up some paper' 'a person is explaining something'
 'a person is folding pieces of paper'
 'a person is gathering and folding differently colored pieces of paper'
 'a person showing crafts' 'do it yourself demonstration involving paper'
 'person folding paper' 'some one folding the paper'
 'someone doing origami with different sized and colored paper'
 'someone is demonstrating a crafting project'
 'someone is demonstrating how to do origami' 'someone is doing origami'
 'someone is folding a piece of paper' 'some one folding the paper'
 'some one folding the paper' 'a person is explaining something'
 'some one folding the paper' 'a person folds up some paper'
 'someone is demonstrating a crafting project']",MSR-VTT,10,https://www.youtube.com/watch?v=0d4VyIfrzhw,46.11,66.85,4974,data/MSR-VTT/video4974.mp4
video2274,video2274.mp4,"['a conversation scene between robert downey jr iron man and chris evan s character captain america in the movie the avengers'
 'a group of people are talking'
 'a scene from the avengers with them talking'
 'a scene from the movie the avengers is shown'
 'avengers arguing over what they are about'
 'avengers talk about their creations'
 'captain america discussing progress with other avengers'
 'captain america talks about the avengers' 'guys talking to each other'
 'men are talking to each other' 'the avengers have a debate'
 'the avengers were having a conversation'
 'there is a movie scene between a few men talking'
 'tony stark from the avengers is talking to to other men'
 'two man s are talking to each other'
 'two men are having a conversation in a movie scene'
 'two men argue about what the avengers are supposed to be'
 'two man s are talking to each other'
 'captain america discussing progress with other avengers'
 'there is a movie scene between a few men talking']",MSR-VTT,7,https://www.youtube.com/watch?v=RR6N34Kuc-w,14.85,27.17,2274,data/MSR-VTT/video2274.mp4
video4581,video4581.mp4,"['a driver gives an interior shot of his car as his air freshener dangles in the breeze'
 'a man describing the rear view mirror of his car'
 'a man looking through his rearview mirror'
 'a man records his rear view mirror'
 'a man showing the interior of a car'
 'a man whos the decorations in his car'
 'a maple leaf air freshener flaps around wildly in the wind'
 'a person in a car taking a video'
 'a person is filming on their phone and talking while sitting in a car'
 'a person records in her car her mirror and fake flowers'
 'a person taking a video in a car' 'guy recording inside car'
 'it is the reflection from a rear view mirror'
 'man giving a review of a cars interior'
 'someone is drive a car and talking about something'
 'someone recording the interior of their car'
 'a person taking a video in a car'
 'a man describing the rear view mirror of his car'
 'a man looking through his rearview mirror'
 'man giving a review of a cars interior']",MSR-VTT,9,https://www.youtube.com/watch?v=Rk6BTORGRNU,557.67,570.32,4581,data/MSR-VTT/video4581.mp4
video1606,video1606.mp4,"['a band of chipmunks covers a jackson five song'
 'a bunch of cartoon characters are playing instruments'
 'a cartoon animal band is singing'
 'a cartoon hamster rock band performs music'
 'a cartoon involving animals' 'a cartoon showing various animals singing'
 'a cartoon with dancing animals' 'a digital animal band plays'
 'animated animals dancing and singing'
 'animated little animals singing and playing instruments'
 'cartoon animals are dancing'
 'cartoon characters are singing and dancing with animals'
 'cartoon characters singing in a band' 'cartoon show nice to watch'
 'cartoons are dancing around and singing' 'its a animated video'
 'scene from a cartoon tv show' 'cartoon animals are dancing'
 'cartoons are dancing around and singing'
 'a band of chipmunks covers a jackson five song']",MSR-VTT,13,https://www.youtube.com/watch?v=BamVaGIB_uw,56.56,68.7,1606,data/MSR-VTT/video1606.mp4
video3032,video3032.mp4,"['a man and a woman are talking in a clip from a movie'
 'a man and a woman talking each other'
 'a man and woman are talking about various things'
 'a man and woman swim naked in a pool'
 'a man is talking in a phone about something'
 'a man is talking on the phone'
 'a man is talking with a woman during movie ad'
 'a man sitting in a house with a painting next to him'
 'a man talking to a woman' 'a movie trailer shows some movie scenes'
 'an ad for a movie is playing' 'an unexpected love story'
 'in a movie trailer a man is holding a towel to his head in one scene and swimming in another scene'
 'parts of a movie preview are shown' 'scenes from a movie is being shown'
 'some people are talking' 'the movie looked like a romantic comedy'
 'this is a clip from a movie trailer'
 'a man is talking with a woman during movie ad'
 'a man is talking in a phone about something']",MSR-VTT,7,https://www.youtube.com/watch?v=hNx_R6LdB9o,102.78,114.87,3032,data/MSR-VTT/video3032.mp4
video4993,video4993.mp4,"['a bird trying to bite on a cat s tail'
 'a cat and a gray parrot interact with each other and begin to quarrel'
 'a bird and cat playing around when the cat gets mad and tries to bite the bird'
 'parrot in grey colour is trying to catch the cat s tail according to its movement'
 'a cat and parrot is looking each other'
 'a gray bird is playing with a cat s tail but the cat slaps the bird'
 'a cat and a bird on a couch fighting'
 'a bird playing with a cat s tail on the couch'
 'a cat and parrot are sitting on a couch playing with each other'
 'in the house the pet dogs parotand cat are played the parrot is try to cath tail of the cat'
 'a cat and a parrot are touching each other and playing'
 'a cat and a parrot are playing in the home'
 'a grey cat is annoyed by a bird playing with its tail on a tan couch'
 'a bird plays with a cat while music plays'
 'a bird is playing with a black cat s tail on a couch'
 'a black color cat and a black pigeon holding leg of cat biting fighting displaying on screen'
 'a bird toys with a cats tail and makes the cat angry'
 'bird gets swatted by cat for toying with it s tail'
 'a grey bird plays with a cat s tail on a couch'
 'a cat in a room is fighting with a bird']",MSR-VTT,13,https://www.youtube.com/watch?v=xaibRAJ-Hjo,32.45,51.91,4993,data/MSR-VTT/video4993.mp4
video5851,video5851.mp4,"['a celebrity here conveying messages to her fans'
 'a celebrity is doing public appearance'
 'a famous victoria s secret model talking to the camera'
 'a lady in a pink robe is being interviewed'
 'a model is fascinating her fans' 'a showcase of luxury feminine wear'
 'a woman is backstage at a fashion show' 'a woman is being photographed'
 'a woman is standing' 'a woman is talking about designed bra for program'
 'a woman near a bra' 'a woman posing behind a bra mannequin'
 'a woman speaks to a camera for a video segment'
 'a woman talking backstage of a fashion show'
 'alessandra ambrosio is presenting a new lingerie product'
 'model for victoria s secret talking to reporters about the show'
 'several photographers are taking pictures of a model backstage'
 'showcase of fancy bra brand' 'the model introduce the new bra'
 'woman having a fashion show']",MSR-VTT,18,https://www.youtube.com/watch?v=AVnKF5kHvrg,454.3,467.15,5851,data/MSR-VTT/video5851.mp4
video2427,video2427.mp4,"['a man playing video games' 'a scene from a spiderman movie'
 'a spiderman is talking to a floating villain near a police car'
 'spider man confronts an enemy' 'spider man faces his enemy green goblin'
 'spider man talking to the goblin' 'spiderman and green goblin talk'
 'spiderman confronts the green goblin' 'spiderman faces a villain'
 'spiderman is being confronted by a bad guy'
 'spiderman is facing off against a bad guy'
 'spiderman is facing off with a bad guy in an urban setting'
 'spiderman is looking at his enemy' 'spiderman is talking to a villain'
 'spiderman is talking to his foe' 'spiderman movie video clip'
 'spiderman talked to his nemesis' 'spiderman talking to his enemy'
 'superhero and a villain are talking' 'spiderman is looking at his enemy']",MSR-VTT,7,https://www.youtube.com/watch?v=BmiM3xWEQ7w,44.68,56.04,2427,data/MSR-VTT/video2427.mp4
video6628,video6628.mp4,"['a lady shows off her baby carriage features'
 'a person explains how to fit the trolley parts'
 'a person is showing a stroller' 'a woman adjusts a stroller'
 'a woman and a stroller'
 'a woman demonstrates the features of a baby stroller'
 'a woman demonstrating a baby stroller'
 'a woman demonstrating how a stroller works'
 'a woman displaying details on a stroller'
 'a woman is demonstrating a feature of a stroller'
 'a woman is setting up a stroller'
 'a woman is talking about a baby stroller'
 'a woman shows off the features of a baby stroller'
 'a woman shows the features of a baby stroller'
 'a woman talking about a baby stroller'
 'a woman unzips a compartment on a stroller'
 'how to operate a baby stroller and the extra storage basket'
 'this is a baby pram video review'
 'woman adjusts and shows stroller features'
 'woman trying out features of a stroller']",MSR-VTT,9,https://www.youtube.com/watch?v=LoUq_sZKi-U,48.48,61.15,6628,data/MSR-VTT/video6628.mp4
video6427,video6427.mp4,"['a boy and girl sitting next to each other and the boy is talking'
 'a boy and woman are talking and messing with some device'
 'a boy is talking while sitting next to an injured girl'
 'a girl has a neck brace and a bloody nose' 'a girl is in a wheelchair'
 'a girl is wearing a neck brace'
 'a horror/comedy sketch made by amateurs'
 'a man and a woman doing something different'
 'a person is wearing a neck brace and has a bloody nose'
 'a person is wearing a neck brace'
 'a video of a girl being assaulted and waking up from a stinky fart'
 'a woman demonstrates her medical problems as she bleeds through her nose'
 'a woman in a neck brace'
 'a woman is having a nose bleed while wearing a neck brace'
 'a young woman who s been injured choked on the smell of her fart'
 'patient is treating in the hospital' 'some type of commercial'
 'someone farted while a boy was talking in a dramtic manner'
 'someone passes gas and a woman in a neck brace gasps'
 'a boy and girl sitting next to each other and the boy is talking']",MSR-VTT,7,https://www.youtube.com/watch?v=ZRxMCwOQb2E,76.21,87.22,6427,data/MSR-VTT/video6427.mp4
video2162,video2162.mp4,"['a computer game is shown here' 'a person is playing a strategy game'
 'a person is playing a video game' 'a person is playing a video game'
 'a person is playing a video game'
 'a person plays mytery dungeon online and changes options'
 'a video game scene is going on of puzzle'
 'character dialogue in the game mystery dungeon'
 'deep sea animals fighting one another'
 'game play clip from mystery dungeon'
 'gameplay footage of someone playing a game'
 'gameplay showing a pokemon dungeon game' 'it is the game instructions'
 'people are watching a movie' 'people playing a video game'
 'person playing a video game called mystery dungeon'
 'person plays pokemon mystery dungeion' 'someone is playing a game'
 'there are different game characters playing'
 'a computer game is shown here']",MSR-VTT,2,https://www.youtube.com/watch?v=buZIj8xV5Gg,906.02,921.57,2162,data/MSR-VTT/video2162.mp4
video1979,video1979.mp4,"['a brunette woman stands near water in a still photograph a dark-eyed brunette woman looks into the camera in a still close-up picture'
 'two women are seen one of whom looks serious and the other is smiling'
 'pictures of beautiful models with different kinds of hair stlye'
 'different pictures of a dark haired woman in the daytime'
 'two pictures of attractive women who are wearing make up'
 'a young woman looks to the side through strands of her dark hair and a woman looks straight ahead while wearing textured oval earrings'
 'very attractive women are set to beautiful music'
 'women with big eyes and staring at something'
 'a slide show plays showing women with music'
 'a woman is at the water looking into the distance'
 'a pretty girl with black hair is shown and a male sings a song'
 'black haired woman is taking selfie on the boat'
 'a girl still picture shown diferent photoes displaying on screen'
 'sad music featuring at risk youth still photos'
 'the heroine is in good posture and beginning of a hindi song just coming up'
 'different moods of a beautiful lady is depicted like when she is sad and when happy'
 'faces of pretty young women fade in and out of view'
 'still pictures of two women first woman long hair in her face on one side the second woman has her hair pulled back'
 'video gala of various woman posing for a photograph with head shots'
 'a woman s photo is being taken in a place inside']",MSR-VTT,18,https://www.youtube.com/watch?v=xegDVnBSyPA,6.12,18.83,1979,data/MSR-VTT/video1979.mp4
video5705,video5705.mp4,"['a band is performing and a man is throwing water at people'
 'a group is singing a song' 'a guitarist is throwing water in the bottle'
 'a guy live on stage throwing alcohol' 'a man is playing guitar'
 'a man is throwing water out of a bottle'
 'a man showing his emotional songs on stage'
 'a performer flings liquid from a bottle on the people in the audience'
 'a person throws water all over the stage' 'a rock musician performs'
 'a singer is shaking water bottle'
 'a woman is throwing liquid at a crowd'
 'an artist is wildly spilling vodka towards the crowd'
 'musicians on stage performing'
 'rock star spraying shampaidne on audience'
 'songer splasing alcohol at rock concert'
 'the man throws water on the crowd'
 'video of a guitarist on stage singing'
 'a man is throwing water out of a bottle'
 'a band is performing and a man is throwing water at people']",MSR-VTT,16,https://www.youtube.com/watch?v=8LFKXYBOJIA,422.22,433.8,5705,data/MSR-VTT/video5705.mp4
video6164,video6164.mp4,"['several dishes of food on a table with one live octopus in a metal container'
 'a woman is speaking in a different language while the narrator comments on a dead octopus'
 'a table full of various dishes containing different foods is shown'
 'a ma showing an octopus in a pot on a table full of food'
 'a man talking about an octopus while showing it in a can'
 'asian dinner in progress that contains octopus as part of the dining experience'
 'on a table with a lot of bowls and plates of food and sauces a man looks in a pot and says'
 'an octopus is in a metal bowl on the table'
 'in a kitchen a man is cooking an octopus in a pan'
 'a table with pots and bowls of food sitting on top of it'
 'prepared many dish and kept on a table to serve for people'
 'a group of friends gathered at place and are eating buffet lunch'
 'different food dishes in bowls on a table as a man speaks'
 'in a kitchen there are all the ingredients to make a lunch'
 'a person looks into a pot that has octopus on it'
 'someone is cooking delicious dish adding vegetables and meat to salt and chilli powder in a black cooker'
 'various foods are laid out on the table where people eat'
 'various foods are laid out on the table where people eat'
 'many dishes are displayed infront of the table and it is focused through the camera and the live prawns are in the dish'
 'some asian food in bowls is being filmed by someone']",MSR-VTT,16,https://www.youtube.com/watch?v=uNhsDn-YLbI,98.08,109.06,6164,data/MSR-VTT/video6164.mp4
video4184,video4184.mp4,"['there is a train is parking in the track and other vehicles are moving'
 'there is a woman is standing in front of a train'
 'a red trolley sits upon aged tracks as a piece of history in this town'
 'a red streetcar is parked so it can act as a railway museum'
 'a train is on the rail way track'
 'there is a red car museum available for people to visit'
 'the red car that still sits on a railway has been turned in to a museum'
 'a red trolley car slowly rolls on a track while an announcers describes the museum in the background'
 'a woman describes a museum that is housed in an old red train car'
 'a woman discusses a small train car that is serving as a museum'
 'information being shared about an on rails museum caretaker who highlights what it offers'
 'a red train car sits on the train tracks and a woman talks'
 'person is recording the red train on the railway'
 'woman is talking about something near the red train'
 'a woman talks about a museum housed inside of a caboose'
 'a woman talks about a museum opening on the third and forth saturdays featuring historic photos'
 'a lady is talking about a classic trolley museum'
 'a woman is narrating over a video of a small red train car that is a museum'
 'an old red train sitting on a set of tracks at a museum'
 'a red train car is sitting in a park out side']",MSR-VTT,11,https://www.youtube.com/watch?v=uYwPrnbJ5h0,120.33,130.64,4184,data/MSR-VTT/video4184.mp4
